438.7	-0.393	262	NAN	
438.8	-0.3915	261.5	NAN	
438.9	-0.3915	261	NAN	
439	-0.393	261	NAN	
439.1	-0.3915	261	NAN	
439.2	-0.3885	260.5	NAN	
439.3	-0.387	259.5	NAN	
439.4	-0.3885	259	NAN	
439.5	-0.387	259	NAN	
439.6	-0.3825	258	NAN	
439.7	-0.381	256.5	NAN	
439.8	-0.378	255.5	NAN	
439.9	-0.378	255.5	NAN	
440	-0.3765	255	NAN	
440.1	-0.375	254.5	NAN	
440.2	-0.3735	253	NAN	
440.3	-0.369	251.5	NAN	
440.4	-0.366	250	NAN	
440.5	-0.363	248.5	NAN	
440.6	-0.3615	248	NAN	
440.7	-0.3585	247	NAN	
440.8	-0.3585	246	NAN	
440.9	-0.354	245	NAN	
441	-0.3525	244	NAN	
441.1	-0.351	243	NAN	
441.2	-0.348	242.5	NAN	
441.3	-0.348	241.5	NAN	
441.4	-0.3465	241	NAN	
441.5	-0.3435	239.5	NAN	
441.6	-0.339	238	NAN	
441.7	-0.3375	237	NAN	
441.8	-0.339	236.5	NAN	
441.9	-0.336	236	NAN	
442	-0.3345	235.5	NAN	
442.1	-0.33	233.5	NAN	
442.2	-0.3285	232	NAN	
442.3	-0.327	231.5	NAN	
442.4	-0.3255	231	NAN	
442.5	-0.3255	230.5	NAN	
442.6	-0.3255	230.5	NAN	
442.7	-0.3225	230	NAN	
442.8	-0.3225	229.5	NAN	
442.9	-0.3225	229.5	NAN	
443	-0.3195	228	NAN	
443.1	-0.3195	228.5	NAN	
443.2	-0.3195	227.5	NAN	
443.3	-0.3195	227.5	NAN	
443.4	-0.321	227.5	NAN	
443.5	-0.318	227.5	NAN	
443.6	-0.3195	227	NAN	
443.7	-0.3195	227	NAN	
443.8	-0.318	227	NAN	
443.9	-0.318	227	NAN	
444	-0.318	227	NAN	
444.1	-0.318	227	NAN	
444.2	-0.318	226.5	NAN	
444.3	-0.315	226	NAN	
444.4	-0.315	226	NAN	
444.5	-0.309	224	NAN	
444.6	-0.306	222	NAN	
444.7	-0.3045	221	NAN	
444.8	-0.3	219.5	NAN	
444.9	-0.2925	217.5	NAN	
445	-0.294	216	NAN	
445.1	-0.2925	215	NAN	
445.2	-0.291	214.5	NAN	
445.3	-0.2895	214	NAN	
445.4	-0.2895	213.5	NAN	
445.5	-0.2865	213	NAN	
445.6	-0.288	212.5	NAN	
445.7	-0.2865	212	NAN	
445.8	-0.2865	212.5	NAN	
445.9	-0.288	212	NAN	
446	-0.2835	211.5	NAN	
446.1	-0.282	211	NAN	
446.2	-0.2805	210	NAN	
446.3	-0.276	208	NAN	
446.4	-0.2745	207	NAN	
446.5	-0.27	205.5	NAN	
446.6	-0.2715	205	NAN	
446.7	-0.267	203.5	NAN	
446.8	-0.267	203	NAN	
446.9	-0.2655	202.5	NAN	
447	-0.2625	202	NAN	
447.1	-0.2625	200.5	NAN	
447.2	-0.258	199.5	NAN	
447.3	-0.2595	199	NAN	
447.4	-0.2595	198.5	NAN	
447.5	-0.258	198	NAN	
447.6	-0.255	197.5	NAN	
447.7	-0.2505	195.5	NAN	
447.8	-0.2475	194	NAN	
447.9	-0.246	193	NAN	
448	-0.243	192.5	NAN	
448.1	-0.243	191.5	NAN	
448.2	-0.2415	190.5	NAN	
448.3	-0.24	190	NAN	
448.4	-0.2385	189.5	NAN	
448.5	-0.2355	188	NAN	
448.6	-0.2355	187.5	NAN	
448.7	-0.234	187	NAN	
448.8	-0.2325	186.5	NAN	
448.9	-0.228	185	NAN	
449	-0.2235	183	NAN	
449.1	-0.2235	182.5	NAN	
449.2	-0.2235	182	NAN	
449.3	-0.2205	180	NAN	
449.4	-0.2145	178	NAN	
449.5	-0.2115	177	NAN	
449.6	-0.21	176	NAN	
449.7	-0.207	175	NAN	
449.8	-0.207	174	NAN	
449.9	-0.2055	173	NAN	
450	-0.201	172.5	NAN	
450.1	-0.201	172	NAN	
450.2	-0.201	171.5	NAN	
450.3	-0.201	171	NAN	
450.4	-0.1995	170.5	NAN	
450.5	-0.1965	169.5	NAN	
450.6	-0.1905	167.5	NAN	
450.7	-0.189	166	NAN	
450.8	-0.1875	165	NAN	
450.9	-0.1845	164	NAN	
451	-0.1845	162.5	NAN	
451.1	-0.1785	161.5	NAN	
451.2	-0.1725	159	NAN	
451.3	-0.174	158	NAN	
451.4	-0.171	157	NAN	
451.5	-0.168	156	NAN	
451.6	-0.168	155.5	NAN	
451.7	-0.162	154.5	NAN	
451.8	-0.162	152.5	NAN	
451.9	-0.1605	152	NAN	
452	-0.1605	151	NAN	
452.1	-0.1575	151	NAN	
452.2	-0.1575	150	NAN	
452.3	-0.1575	149.5	NAN	
452.4	-0.1545	149	NAN	
452.5	-0.1515	148	NAN	
452.6	-0.1545	148	NAN	
452.7	-0.1515	147.5	NAN	
452.8	-0.15	147	NAN	
452.9	-0.15	146	NAN	
453	-0.1485	145.5	NAN	
453.1	-0.144	145	NAN	
453.2	-0.1425	143	NAN	
453.3	-0.141	142.5	NAN	
453.4	-0.141	141.5	NAN	
453.5	-0.138	141	NAN	
453.6	-0.138	140.5	NAN	
453.7	-0.138	140.5	NAN	
453.8	-0.135	140	NAN	
453.9	-0.135	139.5	NAN	
454	-0.135	138.5	NAN	
454.1	-0.1335	138	NAN	
454.2	-0.1335	138	NAN	
454.3	-0.132	138.5	NAN	
454.4	-0.132	138	NAN	
454.5	-0.132	138	NAN	
454.6	-0.1335	137.5	NAN	
454.7	-0.1305	138	NAN	
454.8	-0.1305	137.5	NAN	
454.9	-0.1305	137.5	NAN	
455	-0.132	137.5	NAN	
455.1	-0.1305	137	NAN	
455.2	-0.129	137	NAN	
455.3	-0.129	137	NAN	
455.4	-0.1275	135.5	NAN	
455.5	-0.123	134.5	NAN	
455.6	-0.12	132.5	NAN	
455.7	-0.1185	132	NAN	
455.8	-0.12	131.5	NAN	
455.9	-0.1185	131.5	NAN	
456	-0.117	131.5	NAN	
456.1	-0.12	131.5	NAN	
456.2	-0.1185	131.5	NAN	
456.3	-0.1185	131	NAN	
456.4	-0.117	131	NAN	
456.5	-0.12	131	NAN	
456.6	-0.12	131	NAN	
456.7	-0.1185	131	NAN	
456.8	-0.12	131	NAN	
456.9	-0.1185	131	NAN	
457	-0.1185	131	NAN	
457.1	-0.12	131	NAN	
457.2	-0.12	131	NAN	
457.3	-0.117	131	NAN	
457.4	-0.1155	130.5	NAN	
457.5	-0.1155	130	NAN	
457.6	-0.1095	127.5	NAN	
457.7	-0.108	127	NAN	
457.8	-0.1095	126.5	NAN	
457.9	-0.108	126	NAN	
458	-0.105	125.5	NAN	
458.1	-0.1065	125	NAN	
458.2	-0.1035	124.5	NAN	
458.3	-0.1035	124.5	NAN	
458.4	-0.1035	124	NAN	
458.5	-0.105	124	NAN	
458.6	-0.102	124	NAN	
458.7	-0.1005	123.5	NAN	
458.8	-0.0975	122	NAN	
458.9	-0.093	119.5	NAN	
459	-0.0885	118	NAN	
459.1	-0.0885	116.5	NAN	
459.2	-0.0825	115.5	NAN	
459.3	-0.075	111.5	NAN	
459.4	-0.072	109.5	NAN	
459.5	-0.072	109	NAN	
459.6	-0.072	108.5	NAN	
459.7	-0.0705	108.5	NAN	
459.8	-0.0705	108	NAN	
459.9	-0.069	108	NAN	
460	-0.069	107.5	NAN	
460.1	-0.0675	107	NAN	
460.2	-0.0675	107.5	NAN	
460.3	-0.066	106.5	NAN	
460.4	-0.0675	107	NAN	
460.5	-0.0675	106.5	NAN	
460.6	-0.0645	106.5	NAN	
460.7	-0.066	105.5	NAN	
460.8	-0.0645	105.5	NAN	
460.9	-0.066	105.5	NAN	
461	-0.0645	105	NAN	
461.1	-0.0615	104	NAN	
461.2	-0.06	104	NAN	
461.3	-0.057	102.5	NAN	
461.4	-0.0555	102	NAN	
461.5	-0.0555	101	NAN	
461.6	-0.054	101	NAN	
461.7	-0.0555	101	NAN	
461.8	-0.0555	101	NAN	
461.9	-0.0555	100.5	NAN	
462	-0.0555	100.5	NAN	
462.1	-0.057	101	NAN	
462.2	-0.0555	100.5	NAN	
462.3	-0.054	100	NAN	
462.4	-0.054	100	NAN	
462.5	-0.051	99.5	NAN	
462.6	-0.051	99	NAN	
462.7	-0.0465	97.5	NAN	
462.8	-0.0435	96	NAN	
462.9	-0.045	95	NAN	
463	-0.0375	93.5	NAN	
463.1	-0.0375	93	NAN	
463.2	-0.036	92.5	NAN	
463.3	-0.036	91.5	NAN	
463.4	-0.033	91	NAN	
463.5	-0.03	90	NAN	
463.6	-0.0315	89	NAN	
463.7	-0.03	88.5	NAN	
463.8	-0.0255	88	NAN	
463.9	-0.027	87.5	NAN	
464	-0.027	87	NAN	
464.1	-0.0195	85	NAN	
464.2	-0.015	83	NAN	
464.3	-0.0165	82	NAN	
464.4	-0.012	81	NAN	
464.5	-0.012	80.5	NAN	
464.6	-0.0105	80	NAN	
464.7	-0.0105	79.5	NAN	
464.8	-0.006	78.5	NAN	
464.9	-0.0015	75	NAN	
465	-0.0015	74.5	NAN	
465.1	0	74	NAN	
465.2	0.0015	74	NAN	
465.3	0	74	NAN	
465.4	0	74	NAN	
465.5	0	74	NAN	
465.6	-0.0015	74	NAN	
465.7	-0.0015	73.5	NAN	
465.8	0	73.5	NAN	
465.9	0	73.5	NAN	
466	0	73.5	NAN	
466.1	-0.0015	73.5	NAN	
466.2	0	73.5	NAN	
466.3	0	73.5	NAN	
466.4	0	73.5	NAN	
466.5	0	73.5	NAN	
466.6	0	73.5	NAN	
466.7	0	73.5	NAN	
466.8	0	74	NAN	
466.9	-0.0015	74	NAN	
467	0.0015	73.5	NAN	
467.1	0.0015	73.5	NAN	
467.2	0	74	NAN	
467.3	0.0015	73.5	NAN	
467.4	0.0015	74	NAN	
467.5	0	73.5	NAN	
467.6	0	73.5	NAN	
467.7	-0.0015	73.5	NAN	
467.8	0	73.5	NAN	
467.9	0	73.5	NAN	
468	-0.0015	73.5	NAN	
468.1	0	73.5	NAN	
468.2	0	73.5	NAN	
468.3	0	73.5	NAN	
468.4	0	73.5	NAN	
468.5	-0.0015	74	NAN	
468.6	0	73.5	NAN	
468.7	0	73.5	NAN	
468.8	0	73.5	NAN	
468.9	0	73.5	NAN	
469	0.0015	73.5	NAN	
469.1	0	73.5	NAN	
469.2	0	74	NAN	
469.3	0.0015	73.5	NAN	
469.4	-0.0015	73.5	NAN	
469.5	0.0015	74	NAN	
469.6	-0.0015	74	NAN	
469.7	0	73.5	NAN	
469.8	0.0015	73.5	NAN	
469.9	0	73.5	NAN	
470	0	73.5	NAN	
470.1	0	74	NAN	
470.2	0	73.5	NAN	
470.3	0	73.5	NAN	
470.4	0.0015	74	NAN	
470.5	0	73.5	NAN	
470.6	0	73.5	NAN	
470.7	0	73.5	NAN	
470.8	0	73.5	NAN	
470.9	0	73.5	NAN	
471	0.0015	73.5	NAN	
471.1	0	73	NAN	
471.2	0	73.5	NAN	
471.3	0.003	73.5	NAN	
471.4	0	73.5	NAN	
471.5	0	73.5	NAN	
471.6	0	73.5	NAN	
471.7	0.0015	73	NAN	
471.8	0	73.5	NAN	
471.9	0	73.5	NAN	
472	0.0015	73.5	NAN	
472.1	0.0015	73.5	NAN	
472.2	0.0015	73.5	NAN	
472.3	0	74	NAN	
472.4	0	73.5	NAN	
472.5	0	73.5	NAN	
472.6	0	73.5	NAN	
472.7	-0.0015	73.5	NAN	
472.8	0	73.5	NAN	
472.9	-0.0015	73.5	NAN	
473	-0.0015	73.5	NAN	
473.1	0	73.5	NAN	
473.2	-0.0015	73.5	NAN	
473.3	0.0015	73.5	NAN	
473.4	0	73.5	NAN	
473.5	0.0015	73.5	NAN	
473.6	0	73.5	NAN	
473.7	0	73.5	NAN	
473.8	0.0015	73.5	NAN	
473.9	-0.0015	73.5	NAN	
474	0	74	NAN	
474.1	0.003	73.5	NAN	
474.2	0.0015	73.5	NAN	
474.3	0	73.5	NAN	
474.4	0	73.5	NAN	
474.5	0	73.5	NAN	
474.6	0	73	NAN	
474.7	-0.0015	73.5	NAN	
474.8	0	73.5	NAN	
474.9	0	73	NAN	
475	0	73.5	NAN	
475.1	0	73.5	NAN	
475.2	0	73.5	NAN	
475.3	0	73.5	NAN	
475.4	0	73.5	NAN	
475.5	0	73.5	NAN	
475.6	-0.0015	73.5	NAN	
475.7	0.0015	73.5	NAN	
475.8	-0.0015	73.5	NAN	
475.9	0	73.5	NAN	
476	0	73.5	NAN	
476.1	-0.0015	73.5	NAN	
476.2	0	73.5	NAN	
476.3	-0.003	73.5	NAN	
476.4	0	73.5	NAN	
476.5	0.0015	73.5	NAN	
476.6	0.0015	74	NAN	
476.7	0	73.5	NAN	
476.8	0	73.5	NAN	
476.9	-0.0015	73.5	NAN	
477	0	73.5	NAN	
477.1	-0.0015	73.5	NAN	
477.2	0	73.5	NAN	
477.3	0.0015	73.5	NAN	
477.4	0	73.5	NAN	
477.5	-0.003	73.5	NAN	
477.6	0	73.5	NAN	
477.7	0	73.5	NAN	
477.8	0	73	NAN	
477.9	0	73.5	NAN	
478	-0.0015	73.5	NAN	
478.1	-0.0015	73.5	NAN	
478.2	0	73.5	NAN	
478.3	-0.0015	73.5	NAN	
478.4	0	73.5	NAN	
478.5	0	73.5	NAN	
478.6	0	73.5	NAN	
478.7	0.0015	73.5	NAN	
478.8	0	73.5	NAN	
478.9	0	73.5	NAN	
479	0.0015	73.5	NAN	
479.1	0	73	NAN	
479.2	0	73.5	NAN	
479.3	0	73.5	NAN	
479.4	0	73.5	NAN	
479.5	0	73.5	NAN	
479.6	0	73.5	NAN	
479.7	0	73	NAN	
479.8	-0.0015	73.5	NAN	
479.9	0.0015	73.5	NAN	
480	0.0015	73.5	NAN	
480.1	0	73.5	NAN	
480.2	0.0015	73.5	NAN	
480.3	0	73.5	NAN	
480.4	-0.0015	73.5	NAN	
480.5	-0.0015	73.5	NAN	
480.6	-0.0015	73.5	NAN	
480.7	0.0015	73.5	NAN	
480.8	0	73	NAN	
480.9	0	73.5	NAN	
481	0	73.5	NAN	
481.1	-0.0015	73.5	NAN	
481.2	0	73.5	NAN	
481.3	0	73.5	NAN	
481.4	0.0015	73.5	NAN	
481.5	0	73.5	NAN	
481.6	0.0015	73.5	NAN	
481.7	0	73.5	NAN	
481.8	0	73.5	NAN	
481.9	0	73.5	NAN	
482	0	73	NAN	
482.1	0	73.5	NAN	
482.2	0	73	NAN	
482.3	0	73.5	NAN	
482.4	0.003	73	NAN	
482.5	0.0105	70.5	NAN	
482.6	0.0255	65	NAN	
482.7	0.0495	54.5	NAN	
482.8	0.0645	47.5	NAN	
482.9	0.075	42	NAN	
483	0.0915	34.5	NAN	
483.1	0.105	28	NAN	
483.2	0.108	25	NAN	
483.3	0.1095	23.5	NAN	
483.4	0.111	22	NAN	
483.5	0.1125	21	NAN	
483.6	0.114	19.5	NAN	
483.7	0.1215	18	NAN	
483.8	0.1245	16	NAN	
483.9	0.1365	12.5	NAN	
484	0.1395	9.5	NAN	
484.1	0.144	7.5	NAN	
484.2	0.1485	5	NAN	
484.3	0.156	2	NAN	
484.4	0.1605	-1	NAN	
484.5	0.1635	-3	NAN	
484.6	0.1665	-4.5	NAN	
484.7	0.1725	-7.5	NAN	
484.8	0.1815	-10	NAN	
484.9	0.1875	-12.5	NAN	
485	0.1905	-15	NAN	
485.1	0.192	-17	NAN	
485.2	0.1965	-18.5	NAN	
485.3	0.1995	-20	NAN	
485.4	0.1995	-20	NAN	
485.5	0.1995	-21	NAN	
485.6	0.2085	-23	NAN	
485.7	0.207	-24	NAN	
485.8	0.207	-25	NAN	
485.9	0.21	-25.5	NAN	
486	0.219	-29.5	NAN	
486.1	0.2205	-30.5	NAN	
486.2	0.2205	-31.5	NAN	
486.3	0.225	-32.5	NAN	
486.4	0.2265	-34	NAN	
486.5	0.231	-35	NAN	
486.6	0.2295	-35.5	NAN	
486.7	0.2325	-36	NAN	
486.8	0.2295	-36	NAN	
486.9	0.234	-36.5	NAN	
487	0.2355	-38	NAN	
487.1	0.2355	-38.5	NAN	
487.2	0.237	-38.5	NAN	
487.3	0.237	-39.5	NAN	
487.4	0.2445	-41	NAN	
487.5	0.246	-42.5	NAN	
487.6	0.246	-43.5	NAN	
487.7	0.246	-43.5	NAN	
487.8	0.246	-44	NAN	
487.9	0.2535	-45.5	NAN	
488	0.2595	-48	NAN	
488.1	0.258	-49	NAN	
488.2	0.261	-50	NAN	
488.3	0.2625	-51	NAN	
488.4	0.267	-52	NAN	
488.5	0.2715	-53.5	NAN	
488.6	0.2775	-56	NAN	
488.7	0.2805	-59.5	NAN	
488.8	0.285	-60.5	NAN	
488.9	0.285	-61.5	NAN	
489	0.2835	-62	NAN	
489.1	0.2865	-62	NAN	
489.2	0.285	-62	NAN	
489.3	0.2895	-63	NAN	
489.4	0.288	-63.5	NAN	
489.5	0.288	-64	NAN	
489.6	0.2895	-64	NAN	
489.7	0.2955	-65.5	NAN	
489.8	0.2985	-68	NAN	
489.9	0.3015	-68.5	NAN	
490	0.3015	-69	NAN	
490.1	0.3015	-69.5	NAN	
490.2	0.3045	-70	NAN	
490.3	0.3075	-71	NAN	
490.4	0.309	-73	NAN	
490.5	0.315	-74.5	NAN	
490.6	0.318	-76.5	NAN	
490.7	0.321	-77.5	NAN	
490.8	0.3225	-78	NAN	
490.9	0.3225	-79	NAN	
491	0.3285	-80	NAN	
491.1	0.327	-81	NAN	
491.2	0.327	-82	NAN	
491.3	0.33	-82.5	NAN	
491.4	0.33	-82.5	NAN	
491.5	0.3285	-83	NAN	
491.6	0.33	-83	NAN	
491.7	0.33	-83	NAN	
491.8	0.3285	-83	NAN	
491.9	0.33	-83	NAN	
492	0.3285	-83	NAN	
492.1	0.3285	-83	NAN	
492.2	0.3285	-83	NAN	
492.3	0.3375	-84	NAN	
492.4	0.351	-90	NAN	
492.5	0.3585	-94	NAN	
492.6	0.3645	-96.5	NAN	
492.7	0.366	-98	NAN	
492.8	0.369	-100	NAN	
492.9	0.3705	-100.5	NAN	
493	0.3705	-101.5	NAN	
493.1	0.3765	-103	NAN	
493.2	0.3795	-104.5	NAN	
493.3	0.384	-106	NAN	
493.4	0.3885	-109	NAN	
493.5	0.393	-110.5	NAN	
493.6	0.3945	-112	NAN	
493.7	0.396	-112.5	NAN	
493.8	0.3945	-113	NAN	
493.9	0.393	-113.5	NAN	
494	0.3945	-113	NAN	
494.1	0.396	-113.5	NAN	
494.2	0.396	-114	NAN	
494.3	0.396	-114	NAN	
494.4	0.3975	-114.5	NAN	
494.5	0.402	-115.5	NAN	
494.6	0.408	-118	NAN	
494.7	0.4095	-119.5	NAN	
494.8	0.4125	-121.5	NAN	
494.9	0.4155	-122	NAN	
495	0.417	-123	NAN	
495.1	0.4185	-123	NAN	
495.2	0.42	-124	NAN	
495.3	0.423	-125	NAN	
495.4	0.423	-127	NAN	
495.5	0.4275	-127.5	NAN	
495.6	0.4275	-127.5	NAN	
495.7	0.429	-128.5	NAN	
495.8	0.435	-131	NAN	
495.9	0.4395	-132.5	NAN	
496	0.4395	-134	NAN	
496.1	0.444	-135	NAN	
496.2	0.4455	-136	NAN	
496.3	0.4455	-137	NAN	
496.4	0.4485	-137.5	NAN	
496.5	0.453	-138.5	NAN	
496.6	0.4575	-141	NAN	
496.7	0.4575	-142.5	NAN	
496.8	0.4605	-142.5	NAN	
496.9	0.459	-143	NAN	
497	0.4605	-143.5	NAN	
497.1	0.4665	-145	NAN	
497.2	0.4665	-146	NAN	
497.3	0.477	-148	NAN	
497.4	0.477	-150.5	NAN	
497.5	0.4785	-151.5	NAN	
497.6	0.4785	-151.5	NAN	
497.7	0.4785	-152	NAN	
497.8	0.4815	-152.5	NAN	
497.9	0.48	-152.5	NAN	
498	0.4875	-154	NAN	
498.1	0.486	-155	NAN	
498.2	0.4875	-155	NAN	
498.3	0.492	-156.5	NAN	
498.4	0.492	-157.5	NAN	
498.5	0.495	-158	NAN	
498.6	0.4935	-159	NAN	
498.7	0.4935	-158.5	NAN	
498.8	0.495	-159	NAN	
498.9	0.4995	-160	NAN	
499	0.5055	-162	NAN	
499.1	0.5115	-164	NAN	
499.2	0.5115	-166	NAN	
499.3	0.51	-166	NAN	
499.4	0.5145	-167	NAN	
499.5	0.516	-168	NAN	
499.6	0.5175	-168.5	NAN	
499.7	0.522	-169.5	NAN	
499.8	0.5265	-172	NAN	
499.9	0.5265	-173	NAN	
500	0.5265	-173	NAN	
500.1	0.528	-174	NAN	
500.2	0.528	-174.5	NAN	
500.3	0.54	-177.5	NAN	
500.4	0.543	-179.5	NAN	
500.5	0.546	-181	NAN	
500.6	0.546	-182	NAN	
500.7	0.5505	-183.5	NAN	
500.8	0.558	-185.5	NAN	
500.9	0.555	-186	NAN	
501	0.5595	-187.5	NAN	
501.1	0.5655	-190	NAN	
501.2	0.5685	-191	NAN	
501.3	0.5685	-192	NAN	
501.4	0.57	-193	NAN	
501.5	0.573	-194	NAN	
501.6	0.5775	-195.5	NAN	
501.7	0.579	-197	NAN	
501.8	0.5805	-198	NAN	
501.9	0.5835	-199	NAN	
502	0.5865	-200	NAN	
502.1	0.5895	-201	NAN	
502.2	0.5925	-202	NAN	
502.3	0.5955	-204.5	NAN	
502.4	0.6015	-206.5	NAN	
502.5	0.6045	-207	NAN	
502.6	0.6045	-208	NAN	
502.7	0.6075	-209.5	NAN	
502.8	0.612	-211	NAN	
502.9	0.615	-212.5	NAN	
503	0.6165	-213.5	NAN	
503.1	0.6195	-215	NAN	
503.2	0.618	-215	NAN	
503.3	0.6195	-215.5	NAN	
503.4	0.621	-216	NAN	
503.5	0.6225	-216.5	NAN	
503.6	0.627	-217.5	NAN	
503.7	0.6285	-219.5	NAN	
503.8	0.6315	-220	NAN	
503.9	0.633	-221.5	NAN	
504	0.636	-223	NAN	
504.1	0.6405	-224.5	NAN	
504.2	0.6465	-226	NAN	
504.3	0.6465	-227	NAN	
504.4	0.6465	-228	NAN	
504.5	0.648	-228	NAN	
504.6	0.6525	-229.5	NAN	
504.7	0.654	-230	NAN	
504.8	0.657	-231	NAN	
504.9	0.6555	-232	NAN	
505	0.6615	-234	NAN	
505.1	0.663	-234.5	NAN	
505.2	0.6645	-235.5	NAN	
505.3	0.6645	-235.5	NAN	
505.4	0.6645	-236	NAN	
505.5	0.6645	-236.5	NAN	
505.6	0.6705	-238	NAN	
505.7	0.6765	-239.5	NAN	
505.8	0.6765	-241	NAN	
505.9	0.681	-242	NAN	
506	0.684	-243	NAN	
506.1	0.6855	-244	NAN	
506.2	0.6855	-244.5	NAN	
506.3	0.687	-245	NAN	
506.4	0.687	-245	NAN	
506.5	0.6885	-245.5	NAN	
506.6	0.696	-248	NAN	
506.7	0.7005	-249.5	NAN	
506.8	0.708	-253	NAN	
506.9	0.7095	-255	NAN	
507	0.7125	-256	NAN	
507.1	0.7185	-258	NAN	
507.2	0.7245	-260.5	NAN	
507.3	0.7245	-261.5	NAN	
507.4	0.729	-262	NAN	
507.5	0.729	-263	NAN	
507.6	0.738	-265.5	NAN	
507.7	0.741	-268	NAN	
507.8	0.744	-269.5	NAN	
507.9	0.7515	-271.5	NAN	
508	0.753	-273	NAN	
508.1	0.7545	-274	NAN	
508.2	0.753	-274.5	NAN	
508.3	0.753	-275	NAN	
508.4	0.7515	-275	NAN	
508.5	0.7545	-275.5	NAN	
508.6	0.7575	-276	NAN	
508.7	0.756	-276	NAN	
508.8	0.7575	-276.5	NAN	
508.9	0.756	-276.5	NAN	
509	0.7575	-276.5	NAN	
509.1	0.756	-277	NAN	
509.2	0.7575	-277	NAN	
509.3	0.7575	-277	NAN	
509.4	0.7575	-277	NAN	
509.5	0.7575	-277.5	NAN	
509.6	0.7605	-278	NAN	
509.7	0.762	-279	NAN	
509.8	0.7635	-279	NAN	
509.9	0.7635	-279.5	NAN	
510	0.765	-280	NAN	
510.1	0.7725	-282	NAN	
510.2	0.7785	-284	NAN	
510.3	0.777	-285	NAN	
510.4	0.7785	-285.5	NAN	
510.5	0.783	-286.5	NAN	
510.6	0.7845	-288	NAN	
510.7	0.786	-289	NAN	
510.8	0.792	-291	NAN	
510.9	0.7965	-293	NAN	
511	0.7965	-294	NAN	
511.1	0.7965	-294.5	NAN	
511.2	0.798	-295	NAN	
511.3	0.801	-295.5	NAN	
511.4	0.804	-296.5	NAN	
511.5	0.8055	-297	NAN	
511.6	0.8085	-298.5	NAN	
511.7	0.8145	-300.5	NAN	
511.8	0.816	-301.5	NAN	
511.9	0.816	-302	NAN	
512	0.8175	-303	NAN	
512.1	0.822	-304	NAN	
512.2	0.8235	-304.5	NAN	
512.3	0.8235	-305.5	NAN	
512.4	0.8325	-307.5	NAN	
512.5	0.834	-309	NAN	
512.6	0.8325	-309	NAN	
512.7	0.84	-310.5	NAN	
512.8	0.846	-313	NAN	
512.9	0.8475	-314	NAN	
513	0.8475	-315	NAN	
513.1	0.8505	-316	NAN	
513.2	0.852	-317	NAN	
513.3	0.855	-318.5	NAN	
513.4	0.858	-318.5	NAN	
513.5	0.8565	-319.5	NAN	
513.6	0.861	-321	NAN	
513.7	0.864	-322	NAN	
513.8	0.864	-322.5	NAN	
513.9	0.8685	-324	NAN	
514	0.8685	-324.5	NAN	
514.1	0.8715	-325	NAN	
514.2	0.8715	-325.5	NAN	
514.3	0.873	-326.5	NAN	
514.4	0.873	-327	NAN	
514.5	0.873	-327	NAN	
514.6	0.8745	-327	NAN	
514.7	0.873	-327	NAN	
514.8	0.8745	-327.5	NAN	
514.9	0.873	-327.5	NAN	
515	0.8745	-327.5	NAN	
515.1	0.876	-327.5	NAN	
515.2	0.8775	-328	NAN	
515.3	0.8805	-328.5	NAN	
515.4	0.8835	-330	NAN	
515.5	0.8835	-330.5	NAN	
515.6	0.8835	-330.5	NAN	
515.7	0.8835	-331	NAN	
515.8	0.885	-331.5	NAN	
515.9	0.8895	-333	NAN	
516	0.891	-333	NAN	
516.1	0.891	-333	NAN	
516.2	0.8955	-335	NAN	
516.3	0.9045	-338.5	NAN	
516.4	0.909	-340	NAN	
516.5	0.9075	-341	NAN	
516.6	0.9075	-341	NAN	
516.7	0.9105	-341.5	NAN	
516.8	0.9105	-342	NAN	
516.9	0.918	-344	NAN	
517	0.918	-345	NAN	
517.1	0.9225	-346	NAN	
517.2	0.924	-346.5	NAN	
517.3	0.9255	-347.5	NAN	
517.4	0.93	-349.5	NAN	
517.5	0.9315	-350	NAN	
517.6	0.933	-351	NAN	
517.7	0.9345	-351.5	NAN	
517.8	0.9375	-352	NAN	
517.9	0.9405	-353	NAN	
518	0.942	-354.5	NAN	
518.1	0.945	-355.5	NAN	
518.2	0.945	-356	NAN	
518.3	0.9495	-356.5	NAN	
518.4	0.9495	-357.5	NAN	
518.5	0.951	-358.5	NAN	
518.6	0.9555	-360	NAN	
518.7	0.96	-361.5	NAN	
518.8	0.966	-363	NAN	
518.9	0.969	-365	NAN	
519	0.969	-366	NAN	
519.1	0.9675	-365.5	NAN	
519.2	0.969	-366.5	NAN	
519.3	0.969	-366.5	NAN	
519.4	0.975	-367.5	NAN	
519.5	0.981	-369.5	NAN	
519.6	0.9825	-371	NAN	
519.7	0.984	-372	NAN	
519.8	0.993	-374	NAN	
519.9	1.002	-377.5	NAN	
520	1.0035	-378.5	NAN	
520.1	1.002	-379.5	NAN	
520.2	1.005	-380.5	NAN	
520.3	1.008	-381	NAN	
520.4	1.0095	-382.5	NAN	
520.5	1.0095	-382.5	NAN	
520.6	1.0125	-383.5	NAN	
520.7	1.026	-386	NAN	
520.8	1.032	-389	NAN	
520.9	1.0305	-389.5	NAN	
521	1.0365	-390.5	NAN	
521.1	1.05	-395	NAN	
521.2	1.053	-398.5	NAN	
521.3	1.0575	-400	NAN	
521.4	1.065	-402	NAN	
521.5	1.0665	-404	NAN	
521.6	1.0725	-405.5	NAN	
